id,age,color,latitude,longitude,date,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
20D-AM-1007-02,Adult,Gray,40.781084980446700,-73.967153402919100,2018-10-07,Ground Plane,,False,False,False,False,True,quieter,False,False,False,False,True,False,False,False
7I-PM-1013-06,Adult,Cinnamon,40.769700783353100,-73.969804421847600,2018-10-13,Ground Plane,Under the tree,False,False,False,True,False,"playing,interacting with #7",False,False,False,False,True,False,False,True
34B-AM-1013-01,Adult,Gray,40.793894505879300,-73.961421841335600,2018-10-13,Ground Plane,,True,False,False,False,True,hopping,False,False,False,False,True,True,False,False
32C-AM-1014-06,Adult,Gray,40.791604823372000,-73.961198578333600,2018-10-14,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,True
42E-PM-1012-04,Adult,Gray,40.798125765143300,-73.953851214590000,2018-10-12,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
20G-PM-1013-01,Adult,Cinnamon,40.780991631001200,-73.964539031099000,2018-10-13,Ground Plane,,True,False,False,False,True,,False,False,False,False,True,False,False,True
40A-PM-1014-04,Adult,Gray,40.799032675828200,-73.958608585896200,2018-10-14,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
3D-AM-1006-02,Adult,Cinnamon,40.768475694132100,-73.976714364415100,2018-10-06,Above Ground,tree,True,False,True,False,False,,False,False,False,False,False,False,True,False
10H-AM-1014-06,,Cinnamon,40.771710403778300,-73.969152082602800,2018-10-14,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
17A-PM-1013-03,Adult,Gray,40.780511176270300,-73.972205653871800,2018-10-13,Above Ground,tree,False,False,False,False,False,grooming! & scratching,False,False,False,False,False,False,True,False
28D-PM-1019-01,Adult,Gray,40.788430480338600,-73.962898277267300,2018-10-19,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
16A-AM-1013-02,Adult,Black,40.779460132242700,-73.973018130632600,2018-10-13,Above Ground,,False,False,False,False,True,,False,False,False,False,False,True,False,False
41B-AM-1010-04,Adult,Gray,40.798844874511600,-73.957632508793600,2018-10-10,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
41D-AM-1014-03,Adult,Gray,40.798420141601800,-73.955441566508200,2018-10-14,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
1F-PM-1019-01,Adult,Gray,40.766126181355700,-73.976817330316500,2018-10-19,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
38C-PM-1014-10,Juvenile,Gray,40.796126044521000,-73.957700957142700,2018-10-14,Above Ground,,False,False,True,True,True,climbing (down from ~10'),False,False,False,False,False,False,False,True
3F-AM-1006-08,Juvenile,Gray,40.767356541975000,-73.974580059239300,2018-10-06,Ground Plane,close to tall tree & light post,True,False,False,False,True,,False,False,False,False,False,False,True,False
38D-PM-1006-03,Adult,Gray,40.795903994957700,-73.956564571656400,2018-10-06,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
4E-AM-1020-03,Adult,Cinnamon,40.768163821821200,-73.975689477670800,2018-10-20,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
22C-PM-1006-07,Adult,Gray,40.783563516233100,-73.966989194046300,2018-10-06,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
17E-AM-1017-09,Adult,Gray,40.778864992648600,-73.967530917594700,2018-10-17,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
22G-PM-1018-01,Adult,Gray,40.782163229313600,-73.963082057744100,2018-10-18,Ground Plane,,True,False,False,True,False,,False,False,False,True,False,False,True,False
38B-AM-1019-04,Adult,Gray,40.796314658482700,-73.959063205105500,2018-10-19,Above Ground,,False,False,False,False,False,sitting in tree,True,True,False,True,False,False,True,False
19F-PM-1017-02,Adult,Gray,40.779773884582400,-73.965596981561000,2018-10-17,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
3B-AM-1010-07,Adult,Gray,40.769356212275000,-73.978777105310800,2018-10-10,Above Ground,,False,False,True,False,False,together w/ #8,False,False,False,True,False,False,True,False
9C-PM-1006-02,Adult,Gray,40.773356123382800,-73.975537184997200,2018-10-06,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
31E-PM-1006-09,Adult,Gray,40.790147371402400,-73.960555484322800,2018-10-06,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
4B-AM-1010-02,Juvenile,Cinnamon,40.769955851322500,-73.978925180637800,2018-10-10,Above Ground,,False,False,True,True,True,,True,False,False,False,False,False,True,False
19C-PM-1018-07,Juvenile,Gray,40.781627826784300,-73.968906907671000,2018-10-18,Ground Plane,,True,False,True,False,False,,False,False,False,False,False,False,False,False
8C-PM-1013-01,Adult,Gray,40.773239091613800,-73.975433386643500,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
33E-AM-1014-10,Juvenile,Gray,40.791281764636100,-73.958947046135700,2018-10-14,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
11E-PM-1012-07,Adult,Gray,40.774621784862000,-73.971525115696500,2018-10-12,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
12H-PM-1007-05,,Gray,40.773854709340200,-73.967983322537900,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
36F-PM-1012-05,Adult,Gray,40.793658443101200,-73.956453902485000,2018-10-12,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
14A-PM-1014-02,Adult,Gray,40.778497952406000,-73.973699703386200,2018-10-14,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
16E-AM-1014-10,Adult,Gray,40.778077020702300,-73.968857485654200,2018-10-14,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
14H-PM-1012-04,Adult,Cinnamon,40.775340537786900,-73.966824257293000,2018-10-12,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
12E-AM-1017-01,Adult,Gray,40.774698758184000,-73.971286317260800,2018-10-17,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
11I-PM-1012-07,Juvenile,Gray,40.772464442631300,-73.968017189435100,2018-10-12,Ground Plane,,False,False,False,False,True,burying its food into the ground,False,False,False,False,False,False,False,False
2E-PM-1014-01,Adult,Gray,40.767430426610700,-73.976586702922600,2018-10-14,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,True,False,False
18H-AM-1018-01,Adult,Gray,40.778128752826200,-73.964617403494500,2018-10-18,Ground Plane,Running from one tree to the other,True,True,False,False,False,playing?,False,False,False,False,False,False,False,False
14H-PM-1012-06,Adult,Gray,40.775069112099600,-73.966396141578900,2018-10-12,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
3D-PM-1010-04,Adult,Gray,40.768566516928000,-73.976784967973500,2018-10-10,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
42A-PM-1014-01,Adult,Gray,40.799757690904200,-73.957697363244000,2018-10-14,Ground Plane,,True,False,False,False,True,up on hind legs looking around,False,False,False,False,False,False,False,False
8B-PM-1012-05,Adult,Cinnamon,40.773507443708500,-73.976736968617100,2018-10-12,Ground Plane,,False,False,True,True,True,,False,False,False,False,False,False,True,False
15G-AM-1008-02,Adult,Gray,40.776992252210500,-73.967458693983000,2018-10-08,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
9B-AM-1010-09,Adult,Gray,40.773364678267900,-73.975687078918700,2018-10-10,Ground Plane,,True,False,False,True,False,food in mouth,False,False,False,False,False,False,False,False
38C-AM-1019-02,Adult,Gray,40.796469532845700,-73.957689747878700,2018-10-19,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
5F-PM-1007-02,Adult,Gray,40.768790178143100,-73.974306040481300,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
3H-AM-1008-04,Adult,Black,40.766731541087100,-73.972367785479800,2018-10-08,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
11E-PM-1012-06,Adult,Gray,40.774615306660100,-73.971592198216100,2018-10-12,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False
12C-PM-1017-01,Juvenile,Gray,40.775946928087200,-73.973724763218500,2018-10-17,Ground Plane,,True,False,False,True,False,"digging/burying,drinking from lake",False,False,False,False,True,False,True,False
3H-PM-1014-04,Adult,Black,40.766063729567100,-73.972836087559800,2018-10-14,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
10H-PM-1007-02,Adult,Gray,40.772533050292900,-73.969169216086500,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,False,False
38D-AM-1017-01,,,40.796009665956400,-73.956780102822100,2018-10-17,Above Ground,,False,False,False,False,False,,True,False,False,False,False,False,False,False
23B-PM-1012-03,Adult,Gray,40.784719027304000,-73.967862084074100,2018-10-12,Ground Plane,,False,True,False,False,True,2/3 were chasing each other,False,False,False,False,True,False,False,True
11D-PM-1006-04,Adult,Black,40.774799927441800,-73.971751517386300,2018-10-06,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,True
11D-AM-1010-02,Adult,Cinnamon,40.774502160245500,-73.972461853389500,2018-10-10,Ground Plane,,False,False,False,False,True,walking,False,False,False,False,True,False,False,True
8I-AM-1006-06,Adult,Gray,40.770585795359000,-73.969468180363500,2018-10-06,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,True,False
14D-AM-1014-07,Adult,Gray,40.776909571067900,-73.970979746780700,2018-10-14,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
1E-PM-1007-01,Adult,Gray,40.766672272947100,-73.977192490155900,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
6D-AM-1008-03,Juvenile,Gray,40.770768639299100,-73.975492297051100,2018-10-08,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,False
14D-PM-1019-10,Adult,Gray,40.777338423621200,-73.970467945944400,2018-10-19,Above Ground,,False,False,True,False,False,,False,False,False,True,False,False,False,True
40F-PM-1006-01,Adult,Gray,40.796567508993200,-73.953126321413600,2018-10-06,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
17F-PM-1020-02,Adult,Gray,40.778272813040100,-73.967349013746500,2018-10-20,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,False,True
11E-AM-1013-01,Adult,Gray,40.774286221946900,-73.971662111269800,2018-10-13,Ground Plane,,False,False,True,True,False,,False,False,False,False,False,False,False,True
18C-PM-1018-07,,Gray,40.780267574323300,-73.969511779764800,2018-10-18,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
7F-AM-1008-04,Adult,Gray,40.770246252950200,-73.973028481584900,2018-10-08,Ground Plane,bush,False,True,False,False,False,,False,False,False,False,False,False,True,False
23C-PM-1014-04,Adult,Gray,40.784496788100100,-73.966536326505400,2018-10-14,Above Ground,,False,False,False,False,False,being chased by #3 across trees,False,False,False,False,False,False,False,False
42F-AM-1019-01,Adult,Gray,40.798370921553500,-73.953364576260600,2018-10-19,Ground Plane,,False,False,False,False,False,,False,False,False,False,True,False,False,True
11D-AM-1010-04,Adult,Gray,40.774800096290900,-73.971919487743900,2018-10-10,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,False,False
1D-AM-1006-05,Adult,Cinnamon,40.766934936818300,-73.978631030889200,2018-10-06,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,False,False
27B-PM-1006-01,Adult,Gray,40.788696274016700,-73.965738547469000,2018-10-06,Ground Plane,By large tree,False,False,False,True,True,,False,False,False,False,False,False,False,True
41C-PM-1007-03,Adult,Gray,40.798341327633100,-73.956217730588100,2018-10-07,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
18F-PM-1008-02,Adult,Gray,40.779544003786000,-73.966312456066400,2018-10-08,,,False,False,False,False,False,hopping around,False,False,False,False,False,False,False,True
38G-PM-1020-11,Adult,Gray,40.794743798397700,-73.953196546970400,2018-10-20,Ground Plane,,False,False,False,True,False,,False,False,False,True,False,True,True,False
2B-PM-1013-04,Adult,Gray,40.768360829233300,-73.980033740004000,2018-10-13,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,False,False
42C-AM-1007-01,Adult,Gray,40.799306835540100,-73.956477744069500,2018-10-07,Ground Plane,,False,False,False,False,False,nut in mouth,False,False,False,False,False,False,False,True
1G-AM-1006-01,Adult,Black,40.765449887362700,-73.974581845010900,2018-10-06,Ground Plane,,False,True,False,False,True,,False,False,False,False,True,False,True,False
15B-PM-1017-02,Adult,Gray,40.778701677351700,-73.972731039779800,2018-10-17,Ground Plane,tree,False,False,True,True,True,"digging,chewing on tree—has nut in mouth!",False,False,False,False,False,False,False,True
32A-PM-1013-04,Adult,Gray,40.792745106891900,-73.963623175585000,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
30B-AM-1007-12,Adult,Gray,40.790353822497700,-73.963674017030800,2018-10-07,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,False,True
9E-AM-1008-04,Adult,Gray,40.772485314221100,-73.972865443946500,2018-10-08,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
34C-AM-1007-02,Adult,Gray,40.793069353224000,-73.961135530348700,2018-10-07,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
32A-PM-1013-06,Juvenile,Gray,40.792570724411100,-73.963230103488300,2018-10-13,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
2C-PM-1013-06,Adult,Gray,40.768389658305500,-73.978837908560700,2018-10-13,Ground Plane,,False,False,False,False,True,cleaning face & tail,False,False,False,False,True,True,False,False
15D-AM-1007-01,Adult,Gray,40.777714111862000,-73.970078531453700,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
30H-AM-1007-01,Adult,Gray,40.787466210455800,-73.957332500104100,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
15C-AM-1010-02,Adult,Gray,40.778426567454400,-73.970803229841900,2018-10-10,Above Ground,,False,False,True,False,False,nest building,False,False,False,False,False,False,True,False
7H-PM-1006-07,Adult,Gray,40.769933509858100,-73.970026393657400,2018-10-06,Above Ground,,False,True,True,False,False,playing w/ #6,False,False,False,False,False,False,True,False
9H-AM-1006-06,Adult,Gray,40.771386929568500,-73.969063842419600,2018-10-06,Ground Plane,,False,False,False,False,True,,False,False,False,True,True,False,True,False
32E-PM-1017-02,Adult,Gray,40.790920913796900,-73.958718303908500,2018-10-17,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
15F-AM-1007-05,Adult,Gray,40.776666985235800,-73.968877330632400,2018-10-07,Ground Plane,,True,True,False,False,False,,False,False,False,False,False,False,False,True
16F-PM-1013-04,Adult,Gray,40.777641740817000,-73.967619184698500,2018-10-13,Above Ground,,False,False,True,True,True,,False,False,False,False,False,False,False,True
14G-AM-1012-04,Adult,Cinnamon,40.775377053863500,-73.968167186404700,2018-10-12,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
11D-PM-1006-02,Juvenile,Gray,40.774896274618100,-73.973192517924700,2018-10-06,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
1B-AM-1012-08,Adult,Gray,40.767836440957000,-73.980195608223600,2018-10-12,Ground Plane,,False,True,False,True,False,,False,False,False,False,False,False,True,False
30H-AM-1007-02,Adult,Gray,40.787534786276600,-73.957311977731200,2018-10-07,Ground Plane,,False,False,False,True,False,following #1,False,False,False,False,True,False,False,False
9A-AM-1013-01,Adult,Gray,40.774006725863000,-73.976952021212300,2018-10-13,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
8F-PM-1012-07,Adult,Gray,40.771098202397000,-73.972487996988400,2018-10-12,Above Ground,,False,False,True,False,False,gathering,False,False,False,False,False,False,False,False
35B-PM-1013-03,Adult,Gray,40.794381396444200,-73.961327680204900,2018-10-13,Ground Plane,,True,False,False,False,True,threatened by approaching dog (dog #1),False,False,False,False,False,False,False,True
38F-AM-1018-06,Adult,Gray,40.794646546902100,-73.955137058620100,2018-10-18,Ground Plane,,False,False,False,False,False,hopped away,False,False,False,False,False,False,False,True
31I-PM-1019-01,Adult,Gray,40.787945330625100,-73.956372061425100,2018-10-19,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
32E-PM-1017-11,Adult,Gray,40.790592376521300,-73.959420464698500,2018-10-17,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
11F-AM-1013-03,Adult,Gray,40.773934724755200,-73.970432857360300,2018-10-13,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
12A-PM-1013-01,Adult,Gray,40.776376287041300,-73.974759285590100,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
15C-AM-1010-03,Adult,Gray,40.778503998189200,-73.971186513436400,2018-10-10,Above Ground,,False,False,False,True,False,sitting,False,False,False,False,False,False,True,False
1F-PM-1019-02,Adult,Gray,40.766223189212500,-73.976137572950500,2018-10-19,Above Ground,,False,False,True,True,False,,False,False,False,False,False,True,False,False
37C-AM-1012-01,Adult,Gray,40.795352548136700,-73.958841498048900,2018-10-12,Ground Plane,,False,False,False,False,True,caching,False,False,False,False,False,False,False,True
5F-PM-1007-01,Adult,Gray,40.768788024398600,-73.974397045553300,2018-10-07,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
11H-PM-1013-04,Adult,Gray,40.772861783717400,-73.968655121330500,2018-10-13,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,True,True,False
10F-PM-1019-09,Adult,Gray,40.772621996801400,-73.970856422682400,2018-10-19,Ground Plane,Across Arbor path into hill w/ bushes,True,False,False,False,True,,False,False,False,False,False,False,False,True
3B-AM-1010-06,Adult,Gray,40.769077962876200,-73.978755294784700,2018-10-10,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,True,False
32H-AM-1010-01,Juvenile,Gray,40.790016095262400,-73.956573889597200,2018-10-10,Ground Plane,,False,False,False,False,False,not sure; walking-stop-walking-stop,False,False,False,False,False,False,True,False
1A-PM-1014-01,Adult,Cinnamon,40.768315464721700,-73.980851732472100,2018-10-14,Above Ground,,False,True,False,False,False,,False,False,False,False,True,False,False,False
35C-AM-1007-03,Adult,,40.793801432873200,-73.960447604787700,2018-10-07,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
3A-AM-1012-01,Juvenile,Gray,40.769151245340200,-73.980134339332900,2018-10-12,Above Ground,,False,False,False,True,False,,False,False,False,False,True,False,False,True
23B-PM-1012-04,Adult,Gray,40.784703677816500,-73.968074197529400,2018-10-12,Above Ground,,False,False,False,False,False,watching me - didn't move,False,False,False,False,True,False,False,True
8F-PM-1012-02,Adult,Gray,40.771616019938600,-73.972149767901400,2018-10-12,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
41B-AM-1010-03,Adult,,40.798996775435800,-73.957898122301500,2018-10-10,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,False
6F-PM-1008-03,Adult,Gray,40.770018150905000,-73.972919057211700,2018-10-08,Above Ground,top of tree,False,False,False,False,True,,False,False,False,False,False,False,False,False
6A-PM-1012-02,Adult,Gray,40.771965229913200,-73.978582954604600,2018-10-12,Ground Plane,,True,True,True,False,False,,False,False,False,False,False,False,False,False
3H-AM-1008-06,Adult,Black,40.766021571065700,-73.972960355025400,2018-10-08,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,True
11F-PM-1006-03,Adult,Gray,40.774014952964400,-73.970433942261300,2018-10-06,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,True,False
10G-AM-1006-03,Juvenile,Gray,40.772962887933000,-73.970459250088800,2018-10-06,Above Ground,,False,False,True,False,False,,False,False,False,True,False,False,False,True
38C-PM-1014-02,Adult,Gray,40.796391805175100,-73.958713848373000,2018-10-14,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
27I-PM-1020-03,Adult,Gray,40.785222606564300,-73.958376207126400,2018-10-20,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,True,False,False
6B-PM-1017-02,Adult,Gray,40.771460804193300,-73.976826846785700,2018-10-17,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
7G-AM-1010-09,Adult,Cinnamon,40.770162691921600,-73.972010921173000,2018-10-10,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
1D-PM-1007-07,Adult,Gray,40.766859558548700,-73.977720673334400,2018-10-07,Ground Plane,,False,False,False,False,False,lying down,False,False,False,False,False,False,True,False
4C-AM-1006-03,Juvenile,Gray,40.769359455673000,-73.977787963521600,2018-10-06,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
16G-AM-1010-04,Adult,Cinnamon,40.777527102024400,-73.966530968961600,2018-10-10,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,True,False
33E-PM-1012-02,Adult,Gray,40.791115225155000,-73.958836174294300,2018-10-12,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
16G-AM-1010-01,Adult,Gray,40.777757799088600,-73.966896431568600,2018-10-10,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,True
39E-AM-1018-03,Adult,Gray,40.796760249824900,-73.955572435177600,2018-10-18,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
31E-PM-1006-04,Adult,Gray,40.790007947921700,-73.959694925886200,2018-10-06,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
16A-AM-1013-01,Adult,Gray,40.779448157723400,-73.972594717995200,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
2F-PM-1014-06,Adult,Gray,40.766441357079600,-73.975519207693400,2018-10-14,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
22B-AM-1013-03,Adult,Cinnamon,40.783946226185800,-73.968690791875900,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
2A-PM-1019-03,Juvenile,Gray,40.768503216587900,-73.980944648956400,2018-10-19,Above Ground,in tree!,True,False,False,False,False,,False,False,False,False,False,False,True,False
32E-AM-1007-03,Adult,Black,40.790660026971000,-73.959701727877000,2018-10-07,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
13E-AM-1017-10,Adult,Gray,40.775922856550100,-73.970817546180400,2018-10-17,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
19D-PM-1008-01,Adult,Gray,40.781115045131500,-73.968359808662500,2018-10-08,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40A-PM-1014-03,Adult,Gray,40.799238413797200,-73.958868982090800,2018-10-14,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
10E-PM-1007-01,Adult,Gray,40.772970345961800,-73.972032314818900,2018-10-07,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
10I-AM-1010-01,Adult,Gray,40.771966159220600,-73.968365344996600,2018-10-10,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
31F-PM-1007-02,Adult,Gray,40.789160706079400,-73.959055147341600,2018-10-07,Above Ground,tree trunk,False,False,False,False,True,,False,False,False,False,True,False,False,True
40A-AM-1010-01,Juvenile,Gray,40.798169901425900,-73.958778759275100,2018-10-10,Above Ground,bottom of great hill,False,False,True,False,False,,False,False,False,False,False,False,False,False
11H-PM-1013-02,Adult,Gray,40.773302750805700,-73.968227890598900,2018-10-13,Above Ground,,False,False,False,False,False,digging,False,False,False,False,False,False,True,False
16E-PM-1018-03,Adult,Gray,40.778121393054400,-73.968306660583200,2018-10-18,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
7E-PM-1013-01,Adult,Gray,40.771563822820700,-73.973552877209000,2018-10-13,Ground Plane,Ground & Tree Base,True,False,True,True,True,,False,False,False,False,False,False,False,True
15F-AM-1007-01,Adult,Gray,40.776581626151800,-73.968475283924200,2018-10-07,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,True,True
5A-AM-1006-04,Juvenile,Gray,40.771488883541600,-73.979114153221700,2018-10-06,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
3B-AM-1010-02,Juvenile,Gray,40.768883711483200,-73.979020397363600,2018-10-10,Ground Plane,,True,False,False,False,False,together w/ #3,False,False,False,False,False,False,False,True
4H-AM-1006-03,Adult,Black,40.767327854143800,-73.972929748533100,2018-10-06,Ground Plane,,False,False,False,False,True,met #4 while foraging and briefly tussled,False,False,False,False,False,False,True,False
5E-PM-1012-03,Adult,Gray,40.769756914938800,-73.975564340476800,2018-10-12,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
7F-AM-1008-01,Adult,Gray,40.770112379122300,-73.972669968694300,2018-10-08,Ground Plane,under bench,False,False,False,False,True,,False,False,False,True,False,False,True,False
35F-PM-1012-02,Adult,Gray,40.793091234605000,-73.956981128565600,2018-10-12,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
30C-PM-1008-01,Adult,Gray,40.790522514702200,-73.963005499635800,2018-10-08,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
14I-PM-1018-02,Juvenile,Gray,40.775173008911000,-73.965720319974600,2018-10-18,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
10G-AM-1006-08,Adult,Black,40.772362045852000,-73.970694993071700,2018-10-06,Above Ground,,False,False,False,True,False,,False,False,False,True,True,False,True,False
38F-PM-1013-06,Juvenile,Gray,40.794830181310200,-73.954591209895800,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
13C-AM-1010-01,Adult,Gray,40.776237268628000,-73.972087127535000,2018-10-10,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
28I-PM-1007-01,Adult,Gray,40.785661023889100,-73.958277014170000,2018-10-07,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,True,False
32C-PM-1013-08,Juvenile,Gray,40.791951652009100,-73.961985608582100,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
20B-PM-1013-01,Adult,Gray,40.782261664135700,-73.969532160039000,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
40B-PM-1014-05,Adult,Gray,40.798249735181200,-73.958745913639100,2018-10-14,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
17F-AM-1007-01,Adult,Gray,40.778524502550800,-73.967380350862900,2018-10-07,Above Ground,,False,False,True,True,False,,False,False,False,True,False,False,True,False
37D-PM-1014-03,Adult,Gray,40.794906535675000,-73.957986532977800,2018-10-14,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
10G-PM-1017-04,Adult,Gray,40.772035019127300,-73.969936979684400,2018-10-17,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,True,False
23C-PM-1014-01,Adult,Gray,40.784058136159800,-73.966707318695900,2018-10-14,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
19E-PM-1018-02,Adult,Gray,40.780246905289100,-73.966590487009000,2018-10-18,Ground Plane,,True,False,True,False,False,,False,False,False,True,False,False,False,False
32C-PM-1013-10,Adult,Gray,40.792045169318000,-73.961930408940000,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
41G-AM-1013-01,Adult,Gray,40.796566887896100,-73.952270451196900,2018-10-13,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
